HourUTC,HourDK,PriceArea,SpotPriceDKK,SpotPriceEUR
2024-01-02T22:00:00,2024-01-02T23:00:00,DK1,162.589996,21.809999
2024-01-02T21:00:00,2024-01-02T22:00:00,DK1,298.190002,40.0
2024-01-02T20:00:00,2024-01-02T21:00:00,DK1,349.549988,46.889999
2024-01-02T19:00:00,2024-01-02T20:00:00,DK1,425.73999,57.110001
2024-01-02T18:00:00,2024-01-02T19:00:00,DK1,470.98999,63.18
2024-01-02T17:00:00,2024-01-02T18:00:00,DK1,558.72998,74.949997
2024-01-02T16:00:00,2024-01-02T17:00:00,DK1,603.23999,80.919998
2024-01-02T15:00:00,2024-01-02T16:00:00,DK1,607.26001,81.459999
2024-01-02T14:00:00,2024-01-02T15:00:00,DK1,596.080017,79.959999
2024-01-02T13:00:00,2024-01-02T14:00:00,DK1,590.719971,79.239998
2024-01-02T12:00:00,2024-01-02T13:00:00,DK1,587.960022,78.870003
2024-01-02T11:00:00,2024-01-02T12:00:00,DK1,582.659973,78.160004
2024-01-02T10:00:00,2024-01-02T11:00:00,DK1,548.219971,73.540001
2024-01-02T09:00:00,2024-01-02T10:00:00,DK1,514.22998,68.980003
2024-01-02T08:00:00,2024-01-02T09:00:00,DK1,482.549988,64.730003
2024-01-02T07:00:00,2024-01-02T08:00:00,DK1,489.549988,65.669998
2024-01-02T06:00:00,2024-01-02T07:00:00,DK1,433.119995,58.099998
2024-01-02T05:00:00,2024-01-02T06:00:00,DK1,355.070007,47.630001
2024-01-02T04:00:00,2024-01-02T05:00:00,DK1,102.730003,13.78
2024-01-02T03:00:00,2024-01-02T04:00:00,DK1,82.599998,11.08
2024-01-02T02:00:00,2024-01-02T03:00:00,DK1,137.089996,18.389999
2024-01-02T01:00:00,2024-01-02T02:00:00,DK1,231.320007,31.030001
2024-01-02T00:00:00,2024-01-02T01:00:00,DK1,149.619995,20.07
2024-01-01T23:00:00,2024-01-02T00:00:00,DK1,228.039993,30.59
2024-01-01T22:00:00,2024-01-01T23:00:00,DK1,265.019989,35.549999
2024-01-01T21:00:00,2024-01-01T22:00:00,DK1,355.220001,47.650002
2024-01-01T20:00:00,2024-01-01T21:00:00,DK1,409.420013,54.919998
2024-01-01T19:00:00,2024-01-01T20:00:00,DK1,447.059998,59.970001
2024-01-01T18:00:00,2024-01-01T19:00:00,DK1,456.75,61.27
2024-01-01T17:00:00,2024-01-01T18:00:00,DK1,460.26001,61.740002
2024-01-01T16:00:00,2024-01-01T17:00:00,DK1,484.480011,64.989998
2024-01-01T15:00:00,2024-01-01T16:00:00,DK1,443.329987,59.470001
2024-01-01T14:00:00,2024-01-01T15:00:00,DK1,377.290009,50.610001
2024-01-01T13:00:00,2024-01-01T14:00:00,DK1,344.709991,46.240002
2024-01-01T12:00:00,2024-01-01T13:00:00,DK1,330.170013,44.290001
2024-01-01T11:00:00,2024-01-01T12:00:00,DK1,320.700012,43.02
2024-01-01T10:00:00,2024-01-01T11:00:00,DK1,324.359985,43.509998
2024-01-01T09:00:00,2024-01-01T10:00:00,DK1,308.179993,41.34
2024-01-01T08:00:00,2024-01-01T09:00:00,DK1,0.6,0.08
2024-01-01T07:00:00,2024-01-01T08:00:00,DK1,0.0,0.0
2024-01-01T06:00:00,2024-01-01T07:00:00,DK1,-0.15,-0.02
2024-01-01T05:00:00,2024-01-01T06:00:00,DK1,-0.37,-0.05
2024-01-01T04:00:00,2024-01-01T05:00:00,DK1,-0.15,-0.02
2024-01-01T03:00:00,2024-01-01T04:00:00,DK1,-0.22,-0.03
2024-01-01T02:00:00,2024-01-01T03:00:00,DK1,30.860001,4.14
2024-01-01T01:00:00,2024-01-01T02:00:00,DK1,198.740005,26.66
2024-01-01T00:00:00,2024-01-01T01:00:00,DK1,209.779999,28.139999
2023-12-31T23:00:00,2024-01-01T00:00:00,DK1,126.660004,16.99
